"parcel_id","num_changes","tot_rent_change","total_days_on_market","initial_rent","days_til_first_change","first_change_amt","days_til_second_change","second_change_amt","days_til_third_change","third_change_amt","days_til_fourth_change","fourth_change_amt","days_til_fifth_change","fifth_change_amt","parcel_number","parcel_county","parcel_address1","parcel_address2","parcel_city","parcel_state","parcel_zipcode","parcel_longitude","parcel_latitude","land_use","acres","sqft_total","bedroom_count","bathroom_count","year_built","last_sale","last_price","total_value"
"4051737","0",,"12","1800",,,,,,,,,,,"17420461","Maricopa","7601 E INDIAN BEND RD","APT 2021","SCOTTSDALE","AZ","85250","-111.917017","33.536099","366","0.0338384","1509","0","0.000","2008","2010-07-28","313900","30270"
"4055527","0",,"12","1850",,,,,,,,,,,"30443578","Maricopa","2099 S AVOCET ST","","GILBERT","AZ","85295","-111.698786","33.312571","385","0.0776860","1933","0","0.000","2009","2012-10-31","187500","19010"
"4060481","0",,"2","1150",,,,,,,,,,,"10596398","Cochise","2149 THUNDER MEADOWS DR","","SIERRA VISTA","AZ","85635","-110.276885","31.524567","385","0.1300046","1519","0","0.000","2006","2016-08-01","175000","16513"
"4063503","0",,"5","1295",,,,,,,,,,,"51243235","Pinal","41117 W SANDERS WAY","","MARICOPA","AZ","85138","-112.009365","33.070777","385","0.1399908","1762","0","0.000","2007","2007-08-24","180640","14845"
"4063609","0",,"12","2900",,,,,,,,,,,"14155198A","Maricopa","187 LEISURE WORLD","","MESA","AZ","85206","-111.685822","33.394799","366","0.0385216","1277","0","2.500","1974","2017-01-27","113000","10920"
"4064383","0",,"7","1600",,,,,,,,,,,"20038701","Maricopa","9137 W KIMBERLY WAY","","PEORIA","AZ","85382","-112.256942","33.655532","366","0.0433884","1457","0","2.500","1989","2018-05-02","237500","15360"
"4067285","0",,"5","850",,,,,,,,,,,"69502114","Yuma","2512 S 8TH DR","","YUMA","AZ","85364","-114.628663","32.681465","385","0.1611570","1024","0","1.000","1955","2018-09-13","115000","10477"
"4068220","0",,"12","1750",,,,,,,,,,,"30323601","Maricopa","1068 W BUTLER CT","","CHANDLER","AZ","85224","-111.860508","33.301167","385","0.1191001","1675","0","2.750","1992","2006-02-28","283000","19870"
"4068247","0",,"3","1646",,,,,,,,,,,"226176210","Pima","9179 N CEREMONY PL","","TUCSON","AZ","85743","-111.129176","32.373413","385","0.1585399","1711","0","2.500","2001","2016-07-01","195000","17335"
"4073970","0",,"5","3200",,,,,,,,,,,"12414003E","Pima","528 S CHERRY AVE","","TUCSON","AZ","85719","-110.948384","32.217092","385","0.2301423","1288","0","2.000","1994","2018-04-13","285000","14801"
"4078341","0",,"6","1450",,,,,,,,,,,"10588600","Maricopa","3322 W SHUMWAY FARM RD","","PHOENIX","AZ","85041","-112.130902","33.383854","385","0.1407025","1553","0","2.000","2002","2002-12-27","132290","13410"
"4079295","0",,"3","950",,,,,,,,,,,"14346035D","Maricopa","8546 N 59TH AVE","","GLENDALE","AZ","85302","-112.187368","33.561905","361","3.6910009","77124","0","0.000","1985","2019-05-08","13347250","393540"
"4080463","0",,"1","3500",,,,,,,,,,,"11702050B","Pima","1065 N 3RD AVE","","TUCSON","AZ","85705","-110.964449","32.235654","385","0.1265381","1728","0","0.000","2009","2017-07-13","868000","17357"
"4081705","0",,"12","1250",,,,,,,,,,,"50195390","Maricopa","15363 W ACAPULCO LN","","SURPRISE","AZ","85379","-112.391198","33.622269","385","0.1266070","1260","0","2.500","2002","2008-12-29","78000","12700"
"4082575","0",,"5","1695",,,,,,,,,,,"50245436","Maricopa","3865 S 183RD DR","","GOODYEAR","AZ","85338","-112.453231","33.411478","385","0.1515152","3554","0","0.000","2019","2019-08-23","353307","0"
"4088160","0",,"1","1595",,,,,,,,,,,"31310582","Maricopa","3746 E LARSON LN","","GILBERT","AZ","85295","-111.709077","33.298022","385","0.0904500","1860","0","0.000","2006","2007-01-22","262390","18500"
"4090155","0",,"9","2550",,,,,,,,,,,"30390330","Maricopa","4522 S WILDFLOWER PL","","CHANDLER","AZ","85248","-111.867458","33.239800","385","0.2191919","2699","0","0.000","2003","2007-07-10","600000","40460"
"4090429","0",,"9","1449",,,,,,,,,,,"30701258","Maricopa","4110 E ALTA MESA AVE","","PHOENIX","AZ","85044","-111.994762","33.349977","385","0.1092057","1026","0","2.000","1985","2004-07-30","142500","14900"
"4090602","0",,"5","1650",,,,,,,,,,,"10813024","Yavapai","715 E PINE KNOLL DR","","PRESCOTT","AZ","86303","-112.482478","34.530263","385","0.1500000","1180","0","0.000","1967","2014-06-30","128000","18441"
"4092607","0",,"1","1100",,,,,,,,,,,"16805382","Maricopa","5335 E SHEA BLVD","APT 1028","SCOTTSDALE","AZ","85254","-111.965802","33.581239","366","0.0182277","779","0","0.000","1993","2019-10-31","185000","11250"
"4099413","0",,"2","995",,,,,,,,,,,"30123533","Maricopa","3511 E BASELINE RD","UNIT 1106","PHOENIX","AZ","85042","-112.007504","33.375318","366","0.0119835","890","0","0.000","1986","2015-04-22","65000","6150"
"4103088","0",,"12","3000",,,,,,,,,,,"50168848","Maricopa","775 W AZURE LN","","LITCHFIELD PARK","AZ","85340","-112.370216","33.493813","385","0.2295684","3405","0","0.000","2005","2019-06-28","428627","37100"
"4103090","0",,"12","1200",,,,,,,,,,,"14262504","Maricopa","10116 W ANDOVER AVE","","SUN CITY","AZ","85351","-112.277656","33.575499","385","0.1721763","984","0","0.000","1966","2018-06-28","143730","8500"
"4103092","1","-180","12","1680","17","-180",,,,,,,,,"14904442","Maricopa","2126 W DAHLIA DR","","PHOENIX","AZ","85029","-112.104972","33.603543","385","0.1829201","1680","0","2.000","1972","2018-08-20","163605","14480"
"4105943","0",,"5","1595",,,,,,,,,,,"31401158","Maricopa","4758 E WATERMAN ST","UNIT 102","GILBERT","AZ","85297","-111.711832","33.286937","","0.0000000","0","0","0.000",,"2007-11-15","196015","0"
"4117385","1","150","12","1150","12","150",,,,,,,,,"14513210","Maricopa","3840 W OREGON AVE","","PHOENIX","AZ","85019","-112.142310","33.514651","385","0.0441919","1250","0","2.750","1998","2011-03-22","55000","9810"
"4117593","0",,"7","1050",,,,,,,,,,,"12504147","Maricopa","5302 E VAN BUREN ST","UNIT 1064","PHOENIX","AZ","85008","-111.967002","33.451382","366","0.0165748","673","0","0.000","2002","2019-09-19","134000","7510"
"4123382","1","-150","8","1650","12","-150",,,,,,,,,"16471214","Maricopa","5104 N 32ND ST","UNIT 438","PHOENIX","AZ","85018","-112.014388","33.512307","366","0.0312672","1146","0","1.500","1990","2019-09-11","175000","15160"
"4126525","0",,"1","1600",,,,,,,,,,,"50912623","Pinal","3527 W NAOMI LN","","QUEEN CREEK","AZ","85142","-111.603831","33.189102","385","0.1388889","2197","0","0.000","2005","2009-02-09","110000","21520"
"4131571","0",,"6","2000",,,,,,,,,,,"10783146","Mohave","667 TAVOLARA","","LAKE HAVASU CITY","AZ","86403","-114.365439","34.455299","385","0.1100092","1490","0","0.000","2017","2017-03-13","105000","29564"
"4143144","0",,"1","1750",,,,,,,,,,,"10596309","Cochise","2582 MONTECITO CT","","SIERRA VISTA","AZ","85635","-110.283887","31.523470","385","0.2199954","1991","0","0.000","2005","2005-05-04","241382","22051"
"4148781","0",,"12","1300",,,,,,,,,,,"21557486","Maricopa","7009 E ACOMA DR","UNIT 2005","SCOTTSDALE","AZ","85254","-111.930335","33.618477","366","0.0158632","691","0","0.000","1994","2009-11-13","160000","12680"
"4149073","1","-100","12","1800","17","-100",,,,,,,,,"13334678","Maricopa","2063 E ASPEN DR","","TEMPE","AZ","85282","-111.898219","33.403245","385","0.1241047","1823","0","2.000","1973","2005-04-08","225000","24670"
"4150353","0",,"6","1295",,,,,,,,,,,"15928488A","Maricopa","10228 N 12TH PL","UNIT 1","PHOENIX","AZ","85020","-112.056231","33.579652","366","0.0169421","1440","0","3.000","1994","2003-02-21","140000","14030"
"4151017","2","-50","12","1175","12","-80","5","30",,,,,,,"140414550","Pima","6862 S CREEK RUN AVE","","TUCSON","AZ","85756","-110.902506","32.127432","385","0.1085859","1258","0","0.000","2005","2005-05-05","0","10956"
"4151284","0",,"7","1575",,,,,,,,,,,"50443580","Maricopa","23581 W WIER AVE","","BUCKEYE","AZ","85326","-112.558078","33.402680","385","0.1320018","1856","0","0.000","2012","2012-11-27","144453","14800"
"4152078","0",,"3","1350",,,,,,,,,,,"21862048","Maricopa","948 S 79TH PL","","MESA","AZ","85208","-111.659170","33.397472","385","0.3018595","1474","0","2.000","1978","2011-01-27","144000","16210"
"4156016","0",,"5","1500",,,,,,,,,,,"30429822","Maricopa","4081 E JASPER DR","","GILBERT","AZ","85296","-111.702496","33.326729","366","0.0192378","1263","0","0.000","2005","2017-04-21","198000","14530"
"4156738","0",,"7","1500",,,,,,,,,,,"11112020","Mohave","3435 POPPY TRAIL DR","","LAKE HAVASU CITY","AZ","86406","-114.278623","34.469231","385","0.2699954","1220","0","0.000","1983","2018-09-05","243900","13380"
"4156816","0",,"3","1750",,,,,,,,,,,"11709036","Maricopa","2222 N 22ND PL","","PHOENIX","AZ","85006","-112.033831","33.472048","385","0.1597107","1046","0","1.000","1941","1985-01-25","55500","11910"
"4156817","0",,"2","1850",,,,,,,,,,,"11709033","Maricopa","2222 N 22ND PL","","PHOENIX","AZ","85006","-112.033831","33.471945","385","0.0773646","532","0","1.000","1941","1985-01-25","55500","5980"
"4157031","1","500","11","1295","1","500",,,,,,,,,"30165365","Maricopa","3652 W FOLLEY ST","","CHANDLER","AZ","85226","-111.907323","33.298126","385","0.3788108","1570","0","2.500","1986","2009-12-11","0","19750"
"4157901","1","-55","12","1050","17","-55",,,,,,,,,"11838161","Maricopa","310 W EARLL DR","UNIT 108","PHOENIX","AZ","85013","-112.079745","33.484310","366","0.0151515","650","0","0.000","2007","2013-08-23","0","8330"
"4158589","0",,"12","1800",,,,,,,,,,,"108241110","Pima","2550 E RIVER RD","UNIT 1204","TUCSON","AZ","85718","-110.934019","32.283306","366","0.0297521","1296","0","0.000","2004","2014-03-31","196540","15878"
"4161937","0",,"12","800",,,,,,,,,,,"11909150","Maricopa","3132 N 32ND ST","","PHOENIX","AZ","85018","-112.013369","33.485567","361","1.2079890","26197","0","0.000","1980","2018-11-30","4300000","258080"
"4169234","0",,"7","2600",,,,,,,,,,,"124081670","Pima","1311 E 10TH ST","","TUCSON","AZ","85719","-110.952066","32.222788","385","0.1147842","1475","0","2.000","2014","2014-09-09","0","24063"
"4170061","2","-155","12","1750","2","-55","15","-100",,,,,,,"30215508","Maricopa","240 W JUNIPER AVE","UNIT 1191","GILBERT","AZ","85233","-111.792816","33.361505","366","0.0155647","1555","0","0.000","2018","2018-08-22","267085","1425"
"4174356","0",,"12","1975",,,,,,,,,,,"21748864","Maricopa","11333 N 92ND ST","UNIT 1129","SCOTTSDALE","AZ","85260","-111.880814","33.589479","366","0.0031680","1364","0","2.000","1988","2018-09-27","265000","16960"
"4178156","0",,"12","6000",,,,,,,,,,,"21746901","Maricopa","10401 N 100TH ST","LOT 9","SCOTTSDALE","AZ","85258","-111.864548","33.579917","385","0.2970615","3844","0","3.750","1987","2014-02-14","1300000","108800"
"4179883","1","-145","12","1995","17","-145",,,,,,,,,"40056713","Maricopa","17726 W GRANITE VIEW DR","","GOODYEAR","AZ","85338","-112.432426","33.318623","385","0.1374197","1907","0","0.000","2018","2019-07-26","329900","810"
"4191976","2","-105","12","1500","2","-5","15","-100",,,,,,,"13925032","Maricopa","425 E FRANKLIN AVE","","MESA","AZ","85204","-111.822121","33.401821","385","0.1482094","1064","0","2.000","1963","2013-01-04","0","11650"
"4194249","1","-25","12","1450","17","-25",,,,,,,,,"51239135","Pinal","40286 W MOLLY LN","","MARICOPA","AZ","85138","-112.000454","33.046439","385","0.0918274","2274","0","0.000","2013","2017-04-04","169500","16645"
"4198733","0",,"11","1200",,,,,,,,,,,"10511190","Mohave","3248 CHEMEHUEVI BLVD","","LAKE HAVASU CITY","AZ","86406","-114.286238","34.474484","385","0.2300046","1189","0","2.000","2001","2009-07-15","126000","16914"
"4200231","0",,"4","1700",,,,,,,,,,,"30350611","Maricopa","24827 S LAKESTAR DR","","SUN LAKES","AZ","85248","-111.885378","33.220715","385","0.1887971","1676","0","2.500","1998","1998-06-22","149400","21760"
"4205676","0",,"12","925",,,,,,,,,,,"15645219","Maricopa","1701 W TUCKEY LN","UNIT 208","PHOENIX","AZ","85015","-112.096246","33.534225","366","0.0014922","689","0","1.000","1971","2017-01-06","0","3130"
"4209684","0",,"10","1695",,,,,,,,,,,"11902247","Maricopa","4035 N 28TH ST","UNIT 103","PHOENIX","AZ","85016","-112.021251","33.494381","366","0.0239669","1678","0","0.000","2006","2017-12-01","1900000","20230"
"4209756","0",,"4","967.1",,,,,,,,,,,"13315045","Maricopa","1725 S SIERRA VISTA DR","","TEMPE","AZ","85281","-111.930828","33.408782","385","0.1969008","959","0","1.000","1953",,"0","18880"
"4210641","0",,"12","2900",,,,,,,,,,,"14183478","Maricopa","2484 LEISURE WORLD","","MESA","AZ","85206","-111.704140","33.398155","385","0.1848944","1763","0","0.000","1987",,"0","20200"
"4211277","0",,"12","3500",,,,,,,,,,,"50804004","Maricopa","3691 N 153RD LN","","GOODYEAR","AZ","85395","-112.389367","33.488697","385","0.1329201","1445","0","2.500","2001","2007-04-04","269000","19060"
"4216963","0",,"4","1700",,,,,,,,,,,"31213749","Maricopa","22452 E CALLE DE FLORES","","QUEEN CREEK","AZ","85142","-111.598694","33.236621","385","0.1262626","1710","0","0.000","2017","2019-08-05","270907","5310"
"4217100","0",,"3","1250",,,,,,,,,,,"50117509","Maricopa","14928 N 150TH LN","","SURPRISE","AZ","85379","-112.385043","33.620040","385","0.1399219","1597","0","2.000","1999","2012-02-01","0","13730"
"4218018","0",,"5","5000",,,,,,,,,,,"14933649","Maricopa","3933 W SUNNYSIDE AVE","","PHOENIX","AZ","85029","-112.144210","33.592204","385","0.1759871","1505","0","2.000","1978","1986-04-01","74000","13870"
"4218229","0",,"12","800",,,,,,,,,,,"10749120","Cochise","5317 PASEO CIELO","","SIERRA VISTA","AZ","85635","-110.238179","31.548518","385","0.0000000","868","0","0.000","1988","1988-08-19","48990","6191"
"4219852","0",,"11","600",,,,,,,,,,,"12406263A","Pima","315 N PARK AVE","","TUCSON","AZ","85719","-110.956776","32.225721","361","0.9894399","10580","0","0.000","2018","2019-03-22","4800000","21897"
"4221946","0",,"7","1100",,,,,,,,,,,"11263010","Coconino","3200 S LITZLER DR","APT 2-106","FLAGSTAFF","AZ","86005","-111.668592","35.170815","366","0.0199954","4213","0","0.000","1987","2019-08-07","205000","13393"
"4223626","0",,"3","1250",,,,,,,,,,,"10568078","Maricopa","5733 S 34TH AVE","","PHOENIX","AZ","85041","-112.131288","33.393961","385","0.1278466","1601","0","0.000","2005","2014-09-26","0","13930"
"4230393","0",,"3","1500",,,,,,,,,,,"50032590","Maricopa","12169 W DEL RIO LN","","AVONDALE","AZ","85323","-112.321026","33.421215","385","0.2023646","1870","0","0.000","2018","2019-09-05","255000","5190"
"4234860","0",,"12","1090",,,,,,,,,,,"30291653","Maricopa","2969 N OREGON ST","UNIT 13","CHANDLER","AZ","85225","-111.844028","33.348785","366","0.0209826","1213","0","1.750","1989","2012-04-06","65000","11520"
"4236022","0",,"7","1295",,,,,,,,,,,"10218762","Maricopa","4629 N 95TH DR","","PHOENIX","AZ","85037","-112.264197","33.502909","385","0.1388889","1574","0","2.750","2002","2019-10-31","235000","14550"
"4238333","0",,"11","2000",,,,,,,,,,,"50915434","Maricopa","14586 W SIERRA ST","","SURPRISE","AZ","85379","-112.375529","33.589964","385","0.2036731","3064","0","0.000","2006","2019-09-06","320000","23410"
"4245725","0",,"2","1375",,,,,,,,,,,"21312275","Maricopa","3150 E BEARDSLEY RD","UNIT 1013","PHOENIX","AZ","85050","-112.014107","33.670029","366","0.0020891","1372","0","3.000","2002","2005-01-06","182000","13260"
"4250338","0",,"7","1500",,,,,,,,,,,"11011244","Mohave","4024 CHERRY TREE WAY","","LAKE HAVASU CITY","AZ","86406","-114.272027","34.504004","385","0.2399908","1700","0","0.000","1990","2014-07-03","176500","19629"
"4255463","0",,"3","1400",,,,,,,,,,,"10455804","Maricopa","3719 S 71ST LN","","PHOENIX","AZ","85043","-112.213842","33.414146","385","0.1382461","2219","0","0.000","2008","2011-05-10","0","15720"
"4257632","0",,"1","2600",,,,,,,,,,,"14145806","Maricopa","5808 E BROWN RD","APT 146","MESA","AZ","85205","-111.705525","33.438607","366","0.0188705","1180","0","3.000","1992","2011-06-22","66000","10760"
"4258333","0",,"2","1400",,,,,,,,,,,"10339005","Maricopa","3123 N 53RD DR","","PHOENIX","AZ","85031","-112.173003","33.485607","385","0.1898990","1567","0","2.000","1956","1982-12-28","0","11300"
"4273867","0",,"1","1275",,,,,,,,,,,"50909793","Maricopa","12846 W VALENTINE AVE","","EL MIRAGE","AZ","85335","-112.337054","33.603152","385","0.1147612","1615","0","0.000","2002","2015-07-07","145000","13200"
"4273990","0",,"5","3000",,,,,,,,,,,"115046350","Pima","610 E HELEN ST","","TUCSON","AZ","85705","-110.962138","32.237076","385","0.0837925","1387","0","0.000","1946","2016-09-27","107500","15195"
"4274232","0",,"5","1300",,,,,,,,,,,"10503554","Cochise","2622 CABO BURELA DR","","SIERRA VISTA","AZ","85650","-110.271903","31.500225","385","0.1899908","2002","0","0.000","2005","2010-04-21","246500","19224"
"4276385","0",,"1","2400",,,,,,,,,,,"30360057","Maricopa","25258 S PINEWOOD DR","","SUN LAKES","AZ","85248","-111.875469","33.216327","385","0.1643021","1151","0","2.000","1979","2008-05-14","149500","11900"
"4276846","0",,"1","1100",,,,,,,,,,,"10751103","Cochise","265 DUCHESS DR","","SIERRA VISTA","AZ","85635","-110.249297","31.552329","385","0.0000000","1853","0","0.000","1973","1976-03-30","0","12487"
"4277438","0",,"12","925",,,,,,,,,,,"50252784","Pinal","35916 W CATALONIA DR","","MARICOPA","AZ","85138","-111.953346","33.063421","385","0.1865243","2129","0","0.000","2006","2019-09-09","216000","15535"
"4277439","0",,"12","0",,,,,,,,,,,"31308487","Maricopa","6190 S AMETHYST DR","","CHANDLER","AZ","85249","-111.772305","33.215962","385","0.1101928","2336","0","0.000","2005","2019-08-15","300000","21580"
"4277444","0",,"12","0",,,,,,,,,,,"50252783","Pinal","35930 W CATALONIA DR","","MARICOPA","AZ","85138","-111.953558","33.063416","385","0.1865243","2263","0","0.000","2006","2019-09-23","224000","16539"
"4277644","0",,"5","1000",,,,,,,,,,,"32117014","Mohave","2737 LILLIE AVE","","KINGMAN","AZ","86401","-114.013911","35.194264","385","0.2249311","1008","0","0.000","1981","2015-01-30","50000","6958"
"4283210","0",,"5","1695",,,,,,,,,,,"50209637","Maricopa","18295 W SAGUARO LN","","SURPRISE","AZ","85388","-112.453370","33.627515","385","0.1776860","2188","0","0.000","2014","2016-04-28","242500","22310"
"4283530","1","150","10","1450","18","150",,,,,,,,,"30330909","Maricopa","1247 S EMMETT DR","","CHANDLER","AZ","85286","-111.797636","33.288349","385","0.0795455","1757","0","0.000","2004","2010-09-22","129900","18370"
"4283756","1","-55","12","1850","17","-55",,,,,,,,,"30302955","Maricopa","900 S CANAL DR","UNIT 205","CHANDLER","AZ","85225","-111.815002","33.293569","366","0.0438017","1800","0","0.000","2016","2016-07-25","0","19770"
"4286673","1","-50","7","1350","9","-50",,,,,,,,,"20058071","Maricopa","10828 W SARABANDE CIR","","SUN CITY","AZ","85351","-112.298438","33.617724","385","0.1833563","1299","0","2.000","1970","2017-06-19","128000","11150"
"4288192","0",,"12","2800",,,,,,,,,,,"14155286","Maricopa","274 LEISURE WORLD","","MESA","AZ","85206","-111.690628","33.397373","366","0.0342287","1620","0","2.500","1974","2009-08-18","0","12910"
"4289220","0",,"5","1600",,,,,,,,,,,"10483633","Maricopa","7213 W ST CATHERINE AVE","","LAVEEN","AZ","85339","-112.213171","33.387428","385","0.1441460","2827","0","0.000","2005","2017-05-30","215000","16760"
"4290816","0",,"4","1995",,,,,,,,,,,"69944164","Yuma","11363 S HUMMINGBIRD LN","","YUMA","AZ","85365","-114.479334","32.665600","373","0.1432507","1248","0","0.000","1989","2018-09-18","95000","10633"
"4291825","0",,"7","1490",,,,,,,,,,,"14154067","Maricopa","6001 E SOUTHERN AVE","UNIT 6","MESA","AZ","85206","-111.703090","33.392648","386","0.0843205","1408","0","3.000","1998","2019-08-23","0","18630"
